Date,Open,High,Low,Close,Adj Close,Volume
2022-03-11,134.339996,135.380005,124.150002,124.290001,124.290001,2027600
2022-03-14,122.779999,125.911003,118.199997,119.470001,119.470001,2185000
2022-03-15,121.349998,125.930000,120.809998,123.839996,123.839996,1496900
2022-03-16,126.000000,134.587997,125.820000,133.580002,133.580002,2297900
2022-03-17,132.839996,139.860001,131.470001,138.729996,138.729996,1977500
2022-03-18,138.710007,147.500000,138.149994,144.779999,144.779999,2575100
2022-03-21,143.169998,146.399994,138.440002,140.419998,140.419998,1930200
2022-03-22,139.669998,148.000000,137.169998,147.470001,147.470001,2535100
2022-03-23,146.070007,155.300003,144.759995,148.570007,148.570007,2102800
2022-03-24,155.149994,156.910004,143.820007,149.259995,149.259995,2310400
2022-03-25,149.960007,149.979996,142.714996,146.039993,146.039993,1161200
2022-03-28,146.250000,150.300003,144.169998,150.130005,150.130005,939700
2022-03-29,154.000000,158.190002,150.619995,157.309998,157.309998,1597200
2022-03-30,154.360001,159.339996,153.509995,156.160004,156.160004,1643100
2022-03-31,154.910004,156.570007,150.809998,151.020004,151.020004,1371800
2022-04-01,152.539993,156.259995,152.000000,153.699997,153.699997,1408800
2022-04-04,154.970001,160.059998,153.820007,158.839996,158.839996,2213800
2022-04-05,159.169998,159.830002,147.660004,148.910004,148.910004,1695400
2022-04-06,145.339996,146.080002,141.755005,145.639999,145.639999,2308400
2022-04-07,144.589996,148.300003,138.009995,141.389999,141.389999,1404300
2022-04-08,141.380005,144.669998,138.160004,141.279999,141.279999,1434100
2022-04-11,138.199997,142.500000,135.830002,139.610001,139.610001,1416400
2022-04-12,144.949997,146.429993,138.509995,138.899994,138.899994,1043200
2022-04-13,138.119995,148.470001,136.500000,141.339996,141.339996,1092500
2022-04-14,141.250000,141.919998,136.014999,136.270004,136.270004,1304400
2022-04-18,136.559998,136.559998,131.529999,134.429993,134.429993,960900
2022-04-19,132.740005,138.740005,131.970001,137.410004,137.410004,907000
2022-04-20,130.009995,131.229996,121.570000,122.489998,122.489998,5654800
2022-04-21,123.339996,126.400002,110.529999,112.620003,112.620003,4384300
2022-04-22,112.699997,116.699997,109.099998,110.209999,110.209999,2445000
2022-04-25,108.769997,113.625000,107.209999,112.139999,112.139999,3044800
2022-04-26,112.339996,114.514999,105.400002,110.410004,110.410004,4875400
2022-04-27,97.220001,105.639999,95.739998,96.669998,96.669998,9175100
2022-04-28,96.910004,104.514999,95.220001,102.680000,102.680000,4117900
2022-04-29,102.040001,107.029999,101.550003,101.650002,101.650002,2981700
2022-05-02,101.169998,109.389999,99.900002,108.860001,108.860001,2698800
2022-05-03,107.260002,110.940002,106.550003,109.489998,109.489998,2004300
2022-05-04,108.620003,113.360001,104.120003,112.550003,112.550003,2479800
2022-05-05,110.419998,110.839996,104.339996,105.589996,105.589996,2449700
2022-05-06,108.330002,108.980003,101.570000,104.680000,104.680000,3018600
2022-05-09,101.779999,104.190002,93.519997,94.440002,94.440002,2305500
2022-05-10,97.870003,100.519997,93.680000,99.169998,99.169998,3158000
2022-05-11,97.709999,101.379997,91.349998,91.940002,91.940002,2894500
2022-05-12,90.440002,100.750000,89.029999,97.080002,97.080002,3096000
2022-05-13,99.949997,106.950996,99.949997,106.089996,106.089996,2479800
2022-05-16,104.309998,106.860001,100.555000,101.050003,101.050003,2077400
2022-05-17,103.110001,106.699997,101.000000,105.059998,105.059998,2874600
2022-05-18,103.440002,107.639999,102.849998,104.400002,104.400002,1803100
2022-05-19,104.000000,108.519997,103.010002,105.769997,105.769997,1908400
2022-05-20,107.250000,108.400002,102.959999,107.269997,107.269997,1856300
2022-05-23,106.269997,109.279999,103.110001,109.070000,109.070000,2430100
2022-05-24,105.500000,106.389999,102.190002,103.500000,103.500000,3996400
2022-05-25,103.379997,109.820000,102.839996,108.790001,108.790001,2400500
2022-05-26,107.989998,110.910004,107.239998,108.620003,108.620003,2272700
2022-05-27,109.699997,113.379997,109.010002,112.970001,112.970001,2716300
2022-05-31,115.220001,115.599998,110.379997,112.769997,112.769997,1770400
2022-06-01,114.019997,116.129997,109.809998,110.000000,110.000000,1499100
2022-06-02,110.040001,117.250000,109.410004,116.500000,116.500000,1283500
2022-06-03,114.199997,115.709999,111.349998,112.230003,112.230003,1086900
2022-06-06,116.989998,117.440002,110.309998,111.040001,111.040001,2425000
2022-06-07,110.000000,110.230003,107.309998,109.430000,109.430000,2408300
2022-06-08,110.120003,119.000000,110.000000,116.029999,116.029999,4138400
2022-06-09,116.089996,118.080002,111.769997,111.930000,111.930000,2768300
2022-06-10,108.849998,111.336998,102.059998,102.230003,102.230003,2497300
2022-06-13,98.620003,100.660004,96.074997,98.610001,98.610001,2493000
2022-06-14,102.540001,103.000000,97.209999,98.050003,98.050003,2466700
2022-06-15,103.690002,106.900002,101.000000,105.349998,105.349998,2885400
2022-06-16,102.349998,102.949997,96.690002,97.849998,97.849998,2165600
2022-06-17,98.959999,101.489998,96.809998,99.269997,99.269997,1776300
2022-06-21,101.010002,104.839996,101.010002,101.400002,101.400002,1568200
2022-06-22,99.720001,102.459999,98.730003,99.330002,99.330002,1482200
2022-06-23,100.190002,102.900002,96.839996,102.190002,102.190002,2197500
2022-06-24,103.730003,107.089996,102.580002,107.000000,107.000000,2563300
2022-06-27,108.660004,109.089996,103.894997,106.269997,106.269997,1639100
2022-06-28,106.349998,106.349998,98.610001,99.000000,99.000000,2539000
2022-06-29,97.639999,98.089996,93.709999,97.959999,97.959999,3052800
2022-06-30,96.949997,97.070000,92.055000,93.830002,93.830002,2399300
2022-07-01,94.680000,97.629997,93.660004,97.519997,97.519997,1987500
2022-07-05,95.809998,104.879997,94.559998,104.830002,104.830002,2555600
2022-07-06,104.029999,105.349998,101.730003,102.870003,102.870003,1591900
2022-07-07,102.610001,106.099998,102.279999,105.830002,105.830002,1544100
2022-07-08,103.599998,106.160004,101.739998,104.239998,104.239998,1433700
2022-07-11,102.239998,103.158997,98.720001,99.150002,99.150002,1744400
2022-07-12,100.010002,102.169998,98.019997,99.580002,99.580002,1137600
2022-07-13,95.959999,100.339996,94.750000,99.209999,99.209999,1443500
2022-07-14,98.059998,98.500000,95.930000,96.320000,96.320000,1335800
2022-07-15,97.809998,102.599998,96.580002,102.330002,102.330002,1608100
2022-07-18,104.449997,108.000000,102.589996,103.570000,103.570000,1576200
2022-07-19,105.949997,108.964996,102.589996,108.680000,108.680000,1964500
2022-07-20,110.000000,114.044998,109.315002,113.250000,113.250000,2075800
2022-07-21,112.660004,115.800003,111.699997,115.620003,115.620003,2381400
2022-07-22,113.190002,116.360001,110.199997,111.650002,111.650002,2046300
2022-07-25,110.599998,112.180000,108.529999,110.419998,110.419998,1595500
2022-07-26,105.940002,107.349998,103.394997,103.970001,103.970001,2752600
2022-07-27,118.040001,121.639999,114.235001,116.610001,116.610001,7373300
2022-07-28,115.529999,117.247002,110.760002,114.589996,114.589996,2637400
2022-07-29,112.900002,115.349998,110.360001,113.019997,113.019997,1708100
2022-08-01,111.440002,115.834999,110.199997,115.349998,115.349998,1684000
2022-08-02,113.790001,117.180000,113.419998,116.000000,116.000000,1116100
2022-08-03,117.599998,120.559998,116.570000,120.459999,120.459999,1698500
2022-08-04,120.580002,124.629997,120.099998,122.400002,122.400002,1459200
2022-08-05,118.459999,120.559998,116.829002,118.730003,118.730003,1304100
2022-08-08,119.860001,123.415001,118.730003,119.699997,119.699997,998000
2022-08-09,118.230003,118.754997,113.639999,115.559998,115.559998,1090800
2022-08-10,119.550003,120.900002,116.660004,120.089996,120.089996,1369800
2022-08-11,122.599998,126.269997,120.940002,122.730003,122.730003,1985500
2022-08-12,124.169998,124.680000,121.849998,123.629997,123.629997,910200
2022-08-15,122.830002,124.669998,121.449997,122.599998,122.599998,1021700
2022-08-16,121.480003,121.739998,117.860001,120.099998,120.099998,872700
2022-08-17,117.970001,118.279999,113.779999,114.150002,114.150002,1411600
2022-08-18,113.629997,115.440002,112.010002,114.389999,114.389999,1102400
2022-08-19,113.000000,113.440002,110.070000,111.430000,111.430000,963400
2022-08-22,108.680000,110.910004,107.660004,109.599998,109.599998,1213700
2022-08-23,109.629997,110.919998,107.419998,108.029999,108.029999,895900
2022-08-24,108.089996,112.105003,108.050003,110.050003,110.050003,702000
2022-08-25,111.639999,113.599998,110.669998,113.529999,113.529999,860500
2022-08-26,113.910004,114.190002,109.029999,109.309998,109.309998,908500
2022-08-29,107.449997,110.699997,106.870003,108.559998,108.559998,966000
2022-08-30,110.320000,111.510002,105.769997,107.230003,107.230003,951600
2022-08-31,109.500000,110.080002,107.349998,108.150002,108.150002,1050400
2022-09-01,106.059998,107.089996,102.180000,106.519997,106.519997,1570600
2022-09-02,107.550003,108.290001,103.360001,104.419998,104.419998,1405300
2022-09-06,104.059998,104.370003,100.620003,102.589996,102.589996,962800
2022-09-07,102.349998,106.279999,102.349998,105.860001,105.860001,652300
2022-09-08,104.360001,106.550003,103.720001,105.180000,105.180000,857900
2022-09-09,106.309998,110.580002,106.110001,110.279999,110.279999,1616600
2022-09-12,111.540001,113.180000,109.839996,111.339996,111.339996,1407800
2022-09-13,106.000000,106.459999,101.669998,101.959999,101.959999,1729000
2022-09-14,101.739998,102.870003,98.599998,102.449997,102.449997,1210400
2022-09-15,100.480003,105.459999,100.330002,103.959999,103.959999,1336400
2022-09-16,102.260002,102.260002,99.699997,100.339996,100.339996,1348200
2022-09-19,99.779999,100.445999,98.029999,99.699997,99.699997,1714800
2022-09-20,98.019997,99.250000,96.945000,97.260002,97.260002,1323300
2022-09-21,96.959999,99.427002,95.120003,95.389999,95.389999,873500
2022-09-22,94.900002,95.589996,92.440002,92.449997,92.449997,1005100
2022-09-23,90.510002,92.370003,88.690002,89.339996,89.339996,1782100
2022-09-26,89.000000,91.690002,88.894997,89.139999,89.139999,1578400
2022-09-27,91.010002,92.695000,88.455002,89.500000,89.500000,1268400
2022-09-28,90.050003,93.290001,89.394997,92.879997,92.879997,1016900
2022-09-29,90.949997,91.209999,85.918999,86.839996,86.839996,1524700
2022-09-30,86.489998,89.419998,86.000000,86.300003,86.300003,1859000
2022-10-03,87.500000,89.449997,86.279999,89.000000,89.000000,3551100
2022-10-04,91.930000,95.459999,91.324997,94.629997,94.629997,2057000
2022-10-05,92.279999,93.680000,89.110001,91.400002,91.400002,1681900
2022-10-06,91.930000,93.285004,90.370003,92.250000,92.250000,1425200
2022-10-07,90.059998,90.290001,87.379997,88.010002,88.010002,1276300
2022-10-10,88.010002,88.489998,85.919998,85.970001,85.970001,1305100
2022-10-11,85.000000,85.779999,80.510002,82.129997,82.129997,1973700
2022-10-12,82.150002,84.824997,80.000000,83.180000,83.180000,4097000
2022-10-13,79.860001,84.430000,78.500000,82.650002,82.650002,2378200
2022-10-14,84.360001,85.879997,81.720001,81.790001,81.790001,1644600
2022-10-17,84.500000,87.349998,84.190002,86.720001,86.720001,1189100
2022-10-18,89.410004,90.260002,86.518997,88.040001,88.040001,1810900
2022-10-19,89.360001,90.611000,87.580002,88.750000,88.750000,1308100
2022-10-20,87.250000,90.430000,86.620003,87.739998,87.739998,1314300
2022-10-21,85.550003,89.269997,84.519997,88.699997,88.699997,1737800
2022-10-24,88.959999,97.070000,84.080002,94.660004,94.660004,6219400
2022-10-25,95.570000,98.639999,95.080002,97.050003,97.050003,3226200
2022-10-26,91.529999,91.980003,84.000000,84.419998,84.419998,8005500
2022-10-27,84.230003,84.519997,80.019997,81.739998,81.739998,3597200
2022-10-28,81.419998,83.360001,80.529999,83.360001,83.360001,2460700
2022-10-31,83.000000,83.660004,80.320000,80.580002,80.580002,1994700
2022-11-01,81.599998,84.629997,80.129997,80.169998,80.169998,2690000
2022-11-02,79.800003,79.860001,74.849998,75.000000,75.000000,3244400
2022-11-03,73.669998,74.250000,71.449997,71.720001,71.720001,3530800
2022-11-04,73.230003,73.489998,69.285004,71.050003,71.050003,2054900
2022-11-07,72.650002,73.629997,71.285004,73.440002,73.440002,1520900
2022-11-08,73.199997,74.745003,71.290001,73.269997,73.269997,1321500
2022-11-09,71.930000,72.330002,70.010002,71.400002,71.400002,1680900
2022-11-10,75.930000,78.599998,75.650002,78.440002,78.440002,2078800
2022-11-11,79.599998,83.779999,78.110001,83.709999,83.709999,1987100
2022-11-14,82.209999,83.809998,81.459999,82.500000,82.500000,1338400
2022-11-15,85.989998,86.841003,83.709999,85.110001,85.110001,1326200
2022-11-16,83.540001,84.209999,82.260002,82.500000,82.500000,953400
2022-11-17,80.000000,80.099998,77.669998,79.449997,79.449997,1941400
2022-11-18,80.870003,80.870003,76.019997,76.989998,76.989998,1601400
2022-11-21,75.889999,75.889999,73.750000,74.120003,74.120003,1392500
2022-11-22,72.970001,75.349998,70.180000,75.250000,75.250000,1614300
2022-11-23,75.500000,78.599998,74.779999,78.260002,78.260002,905600
2022-11-25,77.849998,79.285004,77.184998,78.730003,78.730003,602200
2022-11-28,77.750000,79.375000,76.440002,76.730003,76.730003,1136700
2022-11-29,77.000000,77.668999,74.894997,75.099998,75.099998,1007000
2022-11-30,75.389999,79.720001,74.510002,79.419998,79.419998,1514800
2022-12-01,80.250000,82.349998,78.949997,79.449997,79.449997,1021500
2022-12-02,77.860001,80.419998,76.695000,80.309998,80.309998,1153900
2022-12-05,79.500000,81.644997,77.930000,78.309998,78.309998,1171800
2022-12-06,78.309998,78.480003,74.550003,75.160004,75.160004,1647100
2022-12-07,74.519997,75.970001,73.599998,75.720001,75.720001,1279600
2022-12-08,76.000000,78.169998,74.660004,77.800003,77.800003,1314700
2022-12-09,78.160004,80.000000,77.635002,78.169998,78.169998,1529500
2022-12-12,77.910004,79.820000,77.059998,79.730003,79.730003,1413700
2022-12-13,83.949997,87.480003,80.050003,80.959999,80.959999,3865000
2022-12-14,80.239998,81.320000,78.209999,79.320000,79.320000,1186700
2022-12-15,77.309998,78.269997,72.320000,72.360001,72.360001,3261300
2022-12-16,72.120003,75.260002,71.720001,74.739998,74.739998,3499900
2022-12-19,74.540001,74.800003,72.839996,73.260002,73.260002,1292700
2022-12-20,72.199997,77.349998,72.199997,76.510002,76.510002,2010300
2022-12-21,76.930000,79.394997,76.500000,77.489998,77.489998,1509100
2022-12-22,75.919998,78.059998,75.739998,77.959999,77.959999,1646000
2022-12-23,77.599998,78.180000,76.190002,77.699997,77.699997,943900
2022-12-27,76.650002,76.919998,73.930000,76.519997,76.519997,1178600
2022-12-28,76.089996,78.239998,76.070000,76.610001,76.610001,1616300
2022-12-29,78.000000,79.440002,77.693001,79.010002,79.010002,979200
2022-12-30,76.769997,79.050003,76.529999,78.949997,78.949997,1255000
2023-01-03,81.879997,81.989998,79.239998,81.900002,81.900002,1286800
2023-01-04,83.000000,83.370003,80.870003,81.330002,81.330002,1842900
2023-01-05,80.610001,82.610001,79.139999,81.580002,81.580002,1557100
2023-01-06,82.650002,84.250000,79.849998,83.540001,83.540001,1185100
2023-01-09,84.449997,86.320000,83.772003,85.040001,85.040001,1376800
2023-01-10,84.860001,91.000000,84.690002,90.790001,90.790001,2044800
2023-01-11,91.320000,93.279999,90.080002,91.750000,91.750000,1631000
2023-01-12,89.139999,91.669998,88.410004,91.199997,91.199997,1774400
2023-01-13,90.680000,92.080002,90.356003,92.059998,92.059998,2135100
2023-01-17,92.080002,92.730003,90.589996,91.750000,91.750000,1752100
2023-01-18,92.730003,93.559998,90.940002,92.730003,92.730003,2235400
2023-01-19,91.370003,94.519997,91.144997,93.580002,93.580002,2280800
2023-01-20,96.099998,98.279999,95.610001,97.910004,97.910004,2760900
2023-01-23,102.389999,104.000000,99.379997,99.940002,99.940002,4690800
2023-01-24,99.000000,100.510002,97.949997,99.290001,99.290001,1482200
2023-01-25,97.180000,100.059998,94.349998,100.029999,100.029999,2180400
2023-01-26,101.290001,102.169998,99.690002,101.300003,101.300003,1505300
2023-01-27,100.519997,103.309998,100.320000,102.239998,102.239998,1753500
2023-01-30,101.070000,102.430000,99.800003,100.000000,100.000000,2322800
2023-01-31,109.370003,113.300003,106.309998,112.720001,112.720001,9597000
2023-02-01,113.370003,119.599998,111.629997,118.139999,118.139999,4556500
2023-02-02,120.779999,123.980003,118.849998,122.570000,122.570000,5198400
2023-02-03,118.080002,123.820000,118.000999,121.169998,121.169998,2552100
2023-02-06,123.500000,125.629997,121.370003,122.919998,122.919998,3348300
2023-02-07,121.769997,126.040001,121.360001,125.379997,125.379997,2884800
2023-02-08,124.400002,125.269997,122.860001,123.680000,123.680000,1494800
2023-02-09,125.800003,126.660004,120.120003,120.830002,120.830002,1433600
2023-02-10,125.000000,127.790001,124.120003,125.160004,125.160004,3799900
2023-02-13,125.870003,126.440002,122.300003,122.320000,122.320000,1958500
2023-02-14,121.519997,126.260002,120.320000,126.099998,126.099998,1435100
2023-02-15,125.370003,128.679993,124.889999,128.270004,128.270004,1721700
2023-02-16,125.739998,128.979996,125.470001,125.570000,125.570000,1639600
2023-02-17,123.930000,125.570000,122.489998,125.330002,125.330002,1438700
2023-02-21,121.110001,123.779999,119.260002,120.349998,120.349998,1731500
